,Track Name,Artist,acousticness,danceability,duration_ms,energy,instrumentalness,liveness,loudness,mode,speechiness,tempo,time_signature,valence,is_key_0,is_key_1,is_key_2,is_key_3,is_key_4,is_key_5,is_key_6,is_key_7,is_key_8,is_key_9,is_key_10,is_key_11
3464,"Sol, vind och vatten",Ted Gärdestad,0.47100000000000003,0.44,189560,0.529,0.0,0.12,-6.7620000000000005,1,0.0278,152.025,4,0.336,0,0,0,0,0,0,0,0,1,0,0,0
3465,We Come - Radio Edit,Boehm,0.0449,0.655,216393,0.863,0.00041799999999999997,0.0565,-5.149,0,0.0264,122.05,4,0.27399999999999997,0,0,0,0,0,0,1,0,0,0,0,0
3466,Skyline,Möwe,0.0325,0.629,163948,0.87,1.71e-06,0.129,-3.352,0,0.0304,117.954,4,0.628,0,0,0,0,0,0,0,0,1,0,0,0
3467,Party's Over,Astrid S,0.35700000000000004,0.42,197147,0.516,0.0,0.48700000000000004,-7.8629999999999995,0,0.11900000000000001,61.071000000000005,4,0.59,0,0,0,0,0,0,0,1,0,0,0,0
3468,När man festar festar man,Tonsatt,0.129,0.843,184500,0.755,0.0,0.731,-6.79,0,0.263,130.01,4,0.617,0,0,0,0,0,0,0,0,0,0,0,1
3469,Ljudet av ett annat hjärta,Gyllene Tider,0.00339,0.479,231480,0.9359999999999999,0.0223,0.0587,-5.016,1,0.14,155.315,4,0.396,0,0,0,0,0,0,0,0,0,1,0,0
3470,Something More - Andrelli Remix,Luke Potter,0.0477,0.647,191994,0.742,0.0,0.348,-6.2170000000000005,0,0.053,99.96,4,0.23199999999999998,0,1,0,0,0,0,0,0,0,0,0,0
3471,I'm Yours,Jason Mraz,0.595,0.6859999999999999,242187,0.457,0.0,0.105,-8.322000000000001,1,0.0468,150.953,4,0.718,0,0,0,0,0,0,0,0,0,0,0,1
3472,Diva (Remix),Blizzy,0.0605,0.755,268413,0.695,0.0,0.253,-7.8,1,0.16,104.01899999999999,4,0.741,0,0,0,0,0,0,0,0,0,0,1,0
3473,Tröjan du hatar,Norlie & KKV,0.0848,0.701,209640,0.816,0.0,0.0631,-4.624,0,0.0565,120.014,4,0.968,1,0,0,0,0,0,0,0,0,0,0,0
3474,Här kommer alla känslorna (På en och samma gång),Per Gessle,0.0321,0.758,160827,0.71,4.88e-06,0.332,-5.325,1,0.0315,124.069,4,0.961,0,0,0,0,0,0,0,1,0,0,0,0
3475,Call Me,NEIKED,0.073,0.6709999999999999,182539,0.5,0.0,0.341,-7.46,1,0.0834,105.991,4,0.6809999999999999,0,0,0,0,0,0,0,0,1,0,0,0
3476,Liar,Frans,0.883,0.73,176647,0.392,0.000174,0.102,-7.624,1,0.0311,118.104,4,0.298,0,1,0,0,0,0,0,0,0,0,0,0
3477,Jag utan dig,Håkan Hellström,0.581,0.29,244996,0.465,0.184,0.258,-10.729000000000001,1,0.0322,103.765,4,0.41200000000000003,0,0,0,0,0,0,1,0,0,0,0,0
3478,Lämnar,Den svenska björnstammen,0.514,0.779,183000,0.48100000000000004,0.00134,0.17,-9.443,0,0.0451,102.00399999999999,4,0.23199999999999998,0,0,0,0,0,0,0,1,0,0,0,0
3479,Another Week,Eric Saade,0.0271,0.75,219418,0.733,0.000285,0.265,-7.428,1,0.10099999999999999,117.191,4,0.319,0,0,0,0,0,0,0,1,0,0,0,0
3480,Stay With You,Cheat Codes,0.102,0.7440000000000001,211671,0.513,1.69e-06,0.0894,-9.492,0,0.0411,139.97899999999998,4,0.353,0,0,1,0,0,0,0,0,0,0,0,0
3481,Kung för en dag,Magnus Uggla,0.0405,0.708,198467,0.895,0.0,0.0716,-5.19,1,0.0872,158.09799999999998,4,0.9620000000000001,0,0,0,0,0,0,0,0,0,0,1,0
3482,När vi två blir en,Gyllene Tider,0.17,0.626,188467,0.667,0.0,0.11199999999999999,-6.484,1,0.0739,89.23299999999999,4,0.855,0,0,0,0,0,0,0,0,0,1,0,0
3483,"Oh, vilken härlig da'",Ted Gärdestad,0.302,0.37,200333,0.5720000000000001,0.0,0.11699999999999999,-6.7860000000000005,0,0.0297,164.11900000000003,4,0.767,0,0,0,0,0,1,0,0,0,0,0,0
3484,Fy faen - Jireel & Cherrie Remix,Hkeem,0.185,0.6970000000000001,206120,0.7190000000000001,0.0,0.149,-5.999,0,0.11699999999999999,103.04700000000001,4,0.29,0,0,0,0,0,0,0,1,0,0,0,0
3485,Always Gonna Say Sorry,Joakim Molitor,0.21600000000000003,0.531,193742,0.63,0.0,0.054000000000000006,-5.6770000000000005,1,0.0433,77.35300000000001,4,0.32799999999999996,0,0,1,0,0,0,0,0,0,0,0,0
3486,Can I Be Him - Acoustic Live Version,James Arthur,0.91,0.483,305160,0.248,0.0,0.713,-9.368,1,0.0502,98.13600000000001,4,0.415,0,0,0,0,0,0,0,0,0,1,0,0
3487,6 In the Morning,VAX,0.0618,0.7659999999999999,194243,0.6829999999999999,0.0,0.0349,-5.101,0,0.0964,92.012,4,0.767,0,1,0,0,0,0,0,0,0,0,0,0
3488,Boys In The Street,Seeb,0.007670000000000001,0.638,164776,0.696,1.63e-05,0.228,-6.712999999999999,1,0.0552,133.933,4,0.21600000000000003,1,0,0,0,0,0,0,0,0,0,0,0
3489,Callaloo,Champion J.R,0.263,0.7020000000000001,231427,0.915,0.0,0.28600000000000003,-4.735,1,0.14800000000000002,100.022,4,0.6890000000000001,0,0,0,0,0,0,0,0,0,1,0,0
3490,Bastukungen,Markoolio,0.222,0.7090000000000001,193375,0.8140000000000001,0.0,0.753,-4.883,0,0.27399999999999997,102.99799999999999,4,0.703,0,0,0,0,0,0,0,0,0,0,0,1
3491,"Particula (feat. DJ Maphorisa, Nasty C, Ice Prince, Patoranking & Jidenna)",Major Lazer,0.0265,0.6779999999999999,204655,0.735,2.1899999999999997e-05,0.235,-4.725,1,0.0488,100.00200000000001,4,0.386,0,0,0,0,0,0,0,0,1,0,0,0
3492,Ori Tali Ma - LVNDSCAPE Remix,Sander van Doorn,0.0148,0.679,261818,0.825,0.318,0.11,-5.59,1,0.0307,110.01100000000001,4,0.0837,0,0,0,1,0,0,0,0,0,0,0,0
3493,Aristobär,LBSB,0.0319,0.858,237120,0.867,1.0800000000000002e-05,0.28800000000000003,-4.257,1,0.129,113.02,4,0.602,0,1,0,0,0,0,0,0,0,0,0,0
3494,Llama In My Living Room,AronChupa,0.53,0.773,181885,0.654,0.0,0.109,-7.796,0,0.284,128.989,4,0.607,0,0,0,0,0,1,0,0,0,0,0,0
3495,Inget stoppar oss nu,BlackJack,0.461,0.5670000000000001,188547,0.9520000000000001,0.0,0.0664,-2.314,0,0.0382,75.844,3,0.8809999999999999,0,0,1,0,0,0,0,0,0,0,0,0
3496,Eloise,Arvingarna,0.297,0.691,188000,0.725,0.0,0.268,-3.5010000000000003,1,0.0272,132.556,4,0.46399999999999997,0,0,0,0,0,0,0,1,0,0,0,0
3497,Ingen lek med mig,Zeana,0.0201,0.726,183620,0.621,2.82e-06,0.18100000000000002,-7.419,0,0.153,96.01,4,0.506,0,0,0,0,0,0,0,0,0,1,0,0
3498,Pumpa Den,LBSB,0.05,0.7609999999999999,215107,0.838,0.0,0.113,-4.656000000000001,1,0.22699999999999998,109.961,4,0.805,0,0,0,0,0,0,0,0,1,0,0,0
3499,Sommar sommar sol,JLC,0.17800000000000002,0.672,205313,0.885,0.0,0.267,-4.09,1,0.042,95.995,4,0.7829999999999999,0,0,1,0,0,0,0,0,0,0,0,0
3500,Mittenfingret upp,Tjuvjakt,0.21899999999999997,0.648,237493,0.9109999999999999,0.0,0.0772,-4.074,0,0.281,90.01899999999999,4,0.7879999999999999,0,0,0,0,0,0,1,0,0,0,0,0
3501,Hey Baby,Lamix,0.49,0.763,169242,0.6509999999999999,0.0,0.0985,-4.383,0,0.0488,99.006,4,0.826,0,0,0,0,0,1,0,0,0,0,0,0
3502,Independent,Dani M,0.359,0.746,269625,0.705,0.0,0.0676,-4.01,0,0.126,126.061,4,0.401,0,0,0,1,0,0,0,0,0,0,0,0
3503,Kate Moss,Newkid,0.0132,0.688,200854,0.609,0.0,0.0736,-8.037,0,0.0357,124.935,4,0.598,0,0,0,0,0,0,0,0,1,0,0,0
3504,Knas,Linda Pira,0.439,0.67,199737,0.7170000000000001,0.0,0.33899999999999997,-4.263,0,0.17800000000000002,94.988,4,0.6659999999999999,0,0,1,0,0,0,0,0,0,0,0,0
3505,Flickvän,Tjuvjakt,0.7040000000000001,0.457,137133,0.509,6.34e-06,0.371,-8.033,1,0.0778,119.715,4,0.24100000000000002,0,0,0,0,0,0,0,1,0,0,0,0
3506,Look At Us Now,Lost Kings,0.0021100000000000003,0.637,225687,0.851,0.0012,0.161,-3.5010000000000003,1,0.0433,132.929,4,0.39,0,0,0,0,0,0,0,0,0,0,0,1
3507,Nightime,Stor,0.105,0.45,193093,0.647,0.0,0.125,-7.7170000000000005,0,0.182,87.227,4,0.39299999999999996,0,1,0,0,0,0,0,0,0,0,0,0
3508,Hum With Me,John De Sohn,0.109,0.653,167871,0.708,0.0011,0.163,-5.385,1,0.0345,111.92399999999999,4,0.34700000000000003,0,0,0,0,0,0,0,0,0,0,1,0
3509,Sun Is Shining,Axwell /\ Ingrosso,0.0851,0.47100000000000003,254653,0.7809999999999999,0.0,0.0818,-3.016,1,0.0521,131.80700000000002,4,0.382,0,0,1,0,0,0,0,0,0,0,0,0
3510,Yellow Light - Despicable Me 3 Original Motion Picture Soundtrack,Pharrell Williams,0.0367,0.9129999999999999,217227,0.723,6.52e-06,0.405,-6.939,1,0.196,104.97,4,0.8059999999999999,0,0,0,0,0,0,0,0,0,0,0,1
3511,Cold Blood,Tungevaag & Raaban,0.046,0.584,194301,0.7759999999999999,0.0,0.0638,-4.565,0,0.0925,167.956,4,0.36700000000000005,0,0,0,0,0,0,0,0,0,0,0,1
3512,Inspired,Miley Cyrus,0.496,0.532,201551,0.512,0.0,0.11199999999999999,-6.022,1,0.026000000000000002,103.89,4,0.22,0,0,0,0,0,0,0,1,0,0,0,0
3513,Atmosphere,Sigrid Bernson,0.24600000000000002,0.6509999999999999,203012,0.723,7.65e-05,0.0939,-6.1579999999999995,0,0.107,100.131,4,0.604,1,0,0,0,0,0,0,0,0,0,0,0
3514,Snö och marschaller - Live,Lars Winnerbäck,0.8009999999999999,0.532,214733,0.435,0.00013700000000000002,0.698,-11.075,0,0.0439,97.445,4,0.495,0,0,0,0,0,0,0,0,0,0,0,1
3515,Undercover,Broiler,0.032,0.7120000000000001,216440,0.892,0.0,0.14800000000000002,-3.554,0,0.0332,117.98,4,0.38,0,0,0,0,0,0,0,1,0,0,0,0
3516,Stark för dig,Tjuvjakt,0.519,0.49700000000000005,215133,0.61,0.0,0.113,-5.979,1,0.0889,143.907,5,0.297,1,0,0,0,0,0,0,0,0,0,0,0
3517,I sprickorna kommer ljuset in,Håkan Hellström,0.0148,0.425,260672,0.875,0.000269,0.147,-6.996,0,0.0491,132.033,4,0.381,0,0,0,0,0,0,1,0,0,0,0,0
3518,En midsommarnattsdröm,Håkan Hellström,0.628,0.26899999999999996,228960,0.857,0.0,0.18600000000000003,-4.422,1,0.0441,167.27599999999998,4,0.688,1,0,0,0,0,0,0,0,0,0,0,0
3519,All I Need - Summer Remix,Joakim Lundell,0.315,0.6779999999999999,191579,0.795,0.0,0.11599999999999999,-5.007,1,0.28,113.934,4,0.405,0,1,0,0,0,0,0,0,0,0,0,0
3520,GIRLS GIRLS,Icona Pop,0.0488,0.727,169935,0.762,0.0,0.07200000000000001,-6.999,1,0.138,122.08200000000001,4,0.72,0,0,0,0,0,1,0,0,0,0,0,0
3521,Helt seriöst,Kaliffa,0.0666,0.624,183260,0.647,7.69e-05,0.1,-5.932,0,0.0701,113.141,4,0.611,0,0,0,0,0,0,0,0,0,0,1,0
3522,Schnip schnip,Lorentz,0.0122,0.6920000000000001,230267,0.573,0.0,0.2,-7.6370000000000005,1,0.0468,94.02600000000001,4,0.11599999999999999,0,0,0,0,0,0,0,0,1,0,0,0
3523,Teddybear,Miriam Bryant,0.0959,0.512,194286,0.501,8.57e-06,0.182,-7.441,1,0.0296,104.96700000000001,4,0.161,0,0,0,0,0,1,0,0,0,0,0,0
3524,Svart bil,Miriam Bryant,0.867,0.5870000000000001,181224,0.102,0.0,0.563,-12.187000000000001,1,0.048,98.194,4,0.489,0,0,0,0,0,0,0,1,0,0,0,0
3525,Just For One Night (feat. Astrid S),Blonde,0.27699999999999997,0.8140000000000001,226780,0.539,0.0,0.0699,-8.48,0,0.171,118.005,4,0.64,0,0,0,0,0,0,0,0,1,0,0,0
3526,Space,Parham,0.43799999999999994,0.38,247467,0.5429999999999999,0.0,0.14,-8.835,1,0.102,78.233,4,0.185,0,0,0,0,0,0,0,0,1,0,0,0
3527,APK,Södra Station,0.491,0.659,197040,0.6459999999999999,0.0,0.0972,-6.827000000000001,0,0.152,134.00799999999998,4,0.43700000000000006,1,0,0,0,0,0,0,0,0,0,0,0
3528,Ta med dig solen,Jakob Karlberg,0.0268,0.665,203860,0.8029999999999999,0.0,0.20600000000000002,-4.503,1,0.04,100.01799999999999,4,0.647,0,0,0,0,0,0,0,0,0,1,0,0
3529,Holiday,Lorentz,0.062,0.5589999999999999,219187,0.586,4.31e-06,0.204,-7.308,0,0.0547,120.905,4,0.1,0,1,0,0,0,0,0,0,0,0,0,0
3530,Glad för mig,Lorentz,0.159,0.603,218187,0.6659999999999999,0.000529,0.0538,-8.892999999999999,0,0.0295,89.96600000000001,4,0.545,0,0,0,0,0,1,0,0,0,0,0,0
3531,Bicycle,BC Unidos,0.0052,0.579,174119,0.8759999999999999,0.000944,0.36200000000000004,-5.857,1,0.0654,176.183,4,0.8029999999999999,0,0,0,0,0,0,0,0,1,0,0,0
3532,Fiona,Lorentz,0.34299999999999997,0.675,190693,0.45799999999999996,9.02e-06,0.11699999999999999,-9.577,0,0.038,145.036,4,0.424,1,0,0,0,0,0,0,0,0,0,0,0
3533,Sommaren är kort,Tomas Ledin,0.465,0.7759999999999999,183827,0.627,0.0037799999999999995,0.0864,-12.827,1,0.0292,119.21700000000001,4,0.9540000000000001,0,0,0,1,0,0,0,0,0,0,0,0
3534,Strövtåg i Hembygden,Mando Diao,0.0962,0.44,247320,0.51,4.11e-05,0.26899999999999996,-7.691,1,0.0303,81.4,4,0.479,0,0,0,0,1,0,0,0,0,0,0,0
3535,Vibe,Frank Pierce,0.00821,0.687,191489,0.865,0.000102,0.156,-5.501,0,0.0335,94.01,4,0.601,0,0,0,0,0,0,0,1,0,0,0,0
3536,Fuckgirl,Martin Masarov,0.0125,0.628,188005,0.659,1.8100000000000003e-05,0.318,-5.655,0,0.0919,153.923,4,0.573,0,0,0,0,0,0,0,0,0,0,0,1
3537,Helt Crack,ODZ,0.0507,0.627,208919,0.845,0.0,0.457,-5.101,1,0.32799999999999996,99.375,4,0.387,0,0,1,0,0,0,0,0,0,0,0,0
3538,Vågorna,Uno Svenningsson,0.0363,0.565,239613,0.9129999999999999,4.31e-05,0.37200000000000005,-3.6180000000000003,1,0.0328,119.995,4,0.478,0,0,1,0,0,0,0,0,0,0,0,0
3539,Oh boy,Peps Persson,0.23199999999999998,0.8440000000000001,242573,0.812,2.62e-06,0.19899999999999998,-5.5489999999999995,1,0.0969,112.52600000000001,4,0.9590000000000001,0,0,0,0,0,0,0,0,0,0,1,0
3540,Ta mig till havet,Peter Lundblad,0.461,0.545,268907,0.23,0.0,0.19699999999999998,-16.044,1,0.0263,101.01899999999999,3,0.297,0,0,0,0,0,0,0,0,0,0,1,0
3541,När vi gräver guld i USA,Glenmark Eriksson Strömstedt,0.00595,0.619,247213,0.8009999999999999,0.0,0.0959,-3.697,1,0.0298,126.02,4,0.762,1,0,0,0,0,0,0,0,0,0,0,0
3542,Händerna mot himlen,Petra Marklund,0.0273,0.653,237813,0.6759999999999999,0.0215,0.128,-6.318,1,0.031,125.027,4,0.613,0,0,0,0,0,1,0,0,0,0,0,0
3543,Öppna landskap,Ulf Lundell,0.48100000000000004,0.385,279240,0.39399999999999996,0.0,0.105,-9.241,1,0.0275,97.022,4,0.355,0,0,0,0,0,0,0,0,0,1,0,0
3544,Dina färger var blå,Tommy Nilsson,0.19699999999999998,0.805,304427,0.569,0.000128,0.0743,-10.744000000000002,1,0.0348,103.006,4,0.759,0,0,1,0,0,0,0,0,0,0,0,0
3545,Magaluf,Orup,0.0632,0.655,243520,0.9490000000000001,0.0,0.298,-3.42,0,0.065,110.99,4,0.7759999999999999,0,0,0,0,0,0,0,0,0,0,1,0
3546,Fan va bra,Jakob Karlberg,0.0336,0.6940000000000001,212925,0.764,0.0,0.175,-5.489,1,0.0294,125.012,4,0.593,0,0,0,0,0,0,0,0,0,0,0,1
3547,Satellit,Ted Gärdestad,0.26,0.511,257587,0.79,0.0,0.0585,-4.376,1,0.0405,108.368,4,0.948,0,0,0,0,0,0,0,0,0,0,1,0
3548,Vill ha dig,Freestyle,0.0993,0.664,215560,0.841,0.0,0.122,-6.939,0,0.162,119.978,4,0.8809999999999999,0,0,0,0,0,1,0,0,0,0,0,0
3549,Sommaren i City,Angel,0.19899999999999998,0.564,221307,0.8390000000000001,5.46e-06,0.0619,-7.165,0,0.0323,175.643,4,0.95,0,0,1,0,0,0,0,0,0,0,0,0
3550,Sommarkort,Cornelis Vreeswijk,0.7809999999999999,0.488,216533,0.354,0.18100000000000002,0.0967,-16.136,1,0.048,85.786,4,0.5770000000000001,0,0,1,0,0,0,0,0,0,0,0,0
3551,Visa vid vindens ängar,Håkan Hellström,0.302,0.172,314293,0.659,0.0492,0.263,-5.6770000000000005,1,0.032,102.605,3,0.336,0,0,0,0,0,0,0,0,0,0,0,1
3552,En kväll i juni,Lasse Berghagen,0.792,0.43,192533,0.584,0.000288,0.0414,-11.436,0,0.245,82.51,4,0.466,0,0,0,0,0,0,1,0,0,0,0,0
3553,Sommarnatt,Snowstorm,0.0407,0.488,229320,0.665,0.0,0.0684,-10.599,1,0.0338,127.137,4,0.657,0,0,1,0,0,0,0,0,0,0,0,0
3554,Vingar,Mikael Rickfors,0.0659,0.586,313720,0.843,0.00028,0.212,-4.923,1,0.0346,133.139,4,0.364,0,0,0,0,0,1,0,0,0,0,0,0
3555,Små lätta moln,Pugh Rogefeldt,0.7959999999999999,0.41100000000000003,277560,0.318,0.00773,0.12,-14.863,1,0.0345,132.654,4,0.33299999999999996,0,0,0,0,0,0,0,1,0,0,0,0
3556,Änglamark,Sven-Bertil Taube,0.867,0.44299999999999995,197827,0.18,0.57,0.342,-16.684,0,0.0356,115.618,3,0.192,0,0,0,0,0,0,0,0,0,1,0,0
3557,Midsommarnatt,Eddie Meduza,0.28,0.758,194507,0.948,2.3e-05,0.0554,-6.874,1,0.0377,97.14200000000001,4,0.9690000000000001,0,0,0,0,0,0,0,0,0,1,0,0
3558,Sverige,kent,0.871,0.546,179000,0.27,0.004379999999999999,0.38299999999999995,-11.0,1,0.035,143.477,4,0.309,0,0,0,0,0,1,0,0,0,0,0,0
3559,Turistens klagan,Cornelis Vreeswijk,0.607,0.354,200400,0.43,0.0136,0.49200000000000005,-9.316,1,0.0681,159.879,3,0.653,0,0,0,0,0,0,0,1,0,0,0,0
3560,Save Tonight,Eagle-Eye Cherry,9.44e-05,0.545,242733,0.6990000000000001,5.79e-05,0.12,-8.76,1,0.0338,119.589,4,0.6,1,0,0,0,0,0,0,0,0,0,0,0
3561,Michelangelo (Men så svara då!),Björn Skifs,0.308,0.5579999999999999,196013,0.925,0.0,0.41600000000000004,-3.83,1,0.0335,136.696,4,0.945,1,0,0,0,0,0,0,0,0,0,0,0
3562,Hon gör allt för att göra mig lycklig,Tomas Ledin,0.019,0.778,204640,0.6759999999999999,0.00264,0.0654,-9.169,0,0.0458,104.005,4,0.715,0,0,0,0,0,0,0,0,0,1,0,0
3563,First Kiss,Marcus & Martinus,0.345,0.813,188760,0.5660000000000001,7.3e-05,0.0937,-7.011,1,0.0836,99.99600000000001,4,0.513,0,1,0,0,0,0,0,0,0,0,0,0
3564,Hos dig är jag underbar,Patrik Isaksson,0.00635,0.512,249267,0.7,0.00503,0.149,-5.537000000000001,0,0.0394,135.952,4,0.32299999999999995,0,1,0,0,0,0,0,0,0,0,0,0
3565,Sarah,Mauro Scocco,0.27,0.516,270027,0.7829999999999999,0.000638,0.0958,-11.577,1,0.0336,104.087,4,0.5660000000000001,0,0,1,0,0,0,0,0,0,0,0,0
3566,Här kommer sommaren,Balsam Boys,0.0497,0.7879999999999999,223120,0.825,0.0,0.15,-5.782,1,0.102,107.016,4,0.632,0,0,0,0,0,0,1,0,0,0,0,0
3567,Då står pojkarna på rad,Orup,0.0467,0.672,262467,0.932,1.15e-05,0.0779,-4.401,0,0.0291,138.918,4,0.9109999999999999,1,0,0,0,0,0,0,0,0,0,0,0
3568,Ingen sommar utan reggae,Markoolio,0.00627,0.716,228733,0.932,0.0,0.34700000000000003,-2.989,0,0.0495,107.98299999999999,4,0.779,0,1,0,0,0,0,0,0,0,0,0,0
3569,Sommar och sol är det bästa jag vet,Sven-Ingvars,0.0221,0.669,144479,0.667,5.12e-06,0.289,-8.625,1,0.0396,124.26,4,0.764,0,0,0,0,0,0,0,0,0,1,0,0
3570,I samma bil,Bo Kaspers Orkester,0.00505,0.584,231413,0.9209999999999999,0.0107,0.0974,-4.898,1,0.0461,105.182,4,0.539,0,0,0,0,0,0,0,0,0,1,0,0
3571,Dansa Pausa,Panetoz,0.0503,0.8109999999999999,179000,0.863,0.0,0.309,-4.64,1,0.10300000000000001,121.971,4,0.644,1,0,0,0,0,0,0,0,0,0,0,0
3572,Johnny the Rocker,Magnus Uggla,0.00296,0.657,289067,0.8290000000000001,1.08e-06,0.14400000000000002,-6.649,1,0.0287,135.024,4,0.716,0,0,0,0,0,0,0,0,0,0,0,1
3573,Guld och gröna skogar,Hasse Andersson,0.0312,0.609,183947,0.785,0.0,0.149,-4.312,1,0.0245,103.833,4,0.657,0,0,0,0,0,0,0,0,0,1,0,0
3574,Balladen om Fredrik Åkare,Cornelis Vreeswijk,0.9520000000000001,0.522,142667,0.134,0.0,0.107,-17.159000000000002,0,0.175,88.479,3,0.606,0,0,0,0,0,0,0,0,0,0,0,1
3575,Gå och fiska,Gyllene Tider,0.00301,0.585,236227,0.825,2.7600000000000003e-05,0.068,-5.624,0,0.0321,119.757,4,0.674,0,0,0,0,0,0,0,1,0,0,0,0
3576,För kärlekens skull,Ted Gärdestad,0.6890000000000001,0.27699999999999997,244000,0.297,0.00022,0.141,-13.306,1,0.0334,159.02200000000002,4,0.243,1,0,0,0,0,0,0,0,0,0,0,0
3577,Ta mig tillbaka,Darin,0.478,0.6579999999999999,190347,0.523,0.000334,0.182,-13.525,0,0.0505,106.95100000000001,4,0.46,0,0,0,0,1,0,0,0,0,0,0,0
3578,Omåomigen,Pelle Almgren,0.0241,0.611,254133,0.9179999999999999,0.0,0.324,-7.813,1,0.0989,110.37200000000001,4,0.684,0,0,0,0,0,0,0,0,0,1,0,0
3579,Fick Feeling,Samir & Viktor,0.0152,0.738,201053,0.912,1.3e-06,0.335,-3.245,1,0.124,128.013,4,0.601,0,0,0,1,0,0,0,0,0,0,0,0
3580,Uti vår hage,State of Sound,0.12,0.71,225380,0.6920000000000001,2.22e-05,0.0745,-8.01,0,0.0402,121.962,4,0.146,0,0,0,0,0,0,0,1,0,0,0,0
3581,Hej Monica,Nic & The Family,0.0227,0.7440000000000001,146760,0.768,0.0,0.033,-4.188,1,0.0532,145.043,4,0.8220000000000001,0,1,0,0,0,0,0,0,0,0,0,0
3582,Allt Som Jag Känner,Tommy Nilsson,0.184,0.431,250867,0.879,0.0,0.204,-6.3839999999999995,1,0.0474,171.419,4,0.638,1,0,0,0,0,0,0,0,0,0,0,0
3583,Dansa i neon,Lena Philipsson,0.156,0.605,202747,0.853,0.11699999999999999,0.19399999999999998,-5.281000000000001,0,0.0344,127.65700000000001,4,0.52,0,0,0,0,0,0,0,0,0,1,0,0
3584,Jag ljuger så bra,Linda Bengtzing,0.0781,0.5770000000000001,184320,0.845,0.0,0.114,-3.003,1,0.0521,137.99200000000002,4,0.45799999999999996,0,0,1,0,0,0,0,0,0,0,0,0
3585,Ingen vill veta var du köpt din tröja,Raymond & Maria,0.203,0.5760000000000001,210000,0.718,0.0,0.133,-6.452000000000001,1,0.0349,199.957,4,0.9490000000000001,0,0,0,0,0,0,0,0,0,0,0,1
3586,Tommy tycker om mig,Carola,0.13,0.708,232773,0.804,0.0,0.33899999999999997,-7.106,1,0.0516,123.449,4,0.779,0,0,0,0,1,0,0,0,0,0,0,0
3587,Vandraren,Nordman,0.19399999999999998,0.648,194200,0.95,1.82e-05,0.26,-7.144,0,0.0387,121.92,4,0.693,0,0,0,0,0,0,0,0,0,1,0,0
3588,Om du lämnade mig nu,Lars Winnerbäck,0.27,0.489,247427,0.475,0.00719,0.122,-11.012,1,0.0266,107.87799999999999,4,0.46,0,0,0,0,0,0,0,0,0,1,0,0
3589,Båtlåt,Robert Broberg,0.757,0.462,142920,0.34700000000000003,1.77e-06,0.168,-10.425999999999998,1,0.0361,77.939,1,0.316,0,0,0,0,0,1,0,0,0,0,0,0
3590,"Oh, vilken härlig dag",Jill Johnson,0.514,0.37,225000,0.655,0.0,0.335,-5.422000000000001,0,0.0322,164.34900000000002,4,0.732,0,0,0,0,0,0,0,1,0,0,0,0
3591,Kärleken är evig,Lena Philipsson,0.10099999999999999,0.634,188693,0.975,0.00336,0.115,-2.011,1,0.12300000000000001,137.993,4,0.439,0,0,0,0,1,0,0,0,0,0,0,0
3592,Dé é sommar,Ronny & Ragge,0.113,0.703,237267,0.767,2.46e-06,0.29100000000000004,-5.976,1,0.0295,127.04799999999999,4,0.632,0,0,0,0,0,0,0,1,0,0,0,0
3593,I natt är jag din,Tomas Ledin,0.0214,0.608,364867,0.48700000000000004,0.000188,0.0858,-11.293,1,0.0448,89.601,4,0.6970000000000001,0,0,0,0,0,0,0,0,0,1,0,0
3594,Jag vill ha en egen måne,Ted Gärdestad,0.17,0.639,198400,0.627,0.0,0.11199999999999999,-5.385,1,0.0268,106.844,4,0.922,0,0,0,0,0,1,0,0,0,0,0,0
3595,Window Seat,Fuse ODG,0.155,0.638,231696,0.8640000000000001,0.0,0.11800000000000001,-3.855,1,0.24100000000000002,125.12299999999999,4,0.5720000000000001,0,0,1,0,0,0,0,0,0,0,0,0
3596,Paradise,Coldplay,0.0522,0.449,278719,0.585,8.49e-05,0.0833,-6.7620000000000005,1,0.0268,139.627,4,0.203,0,0,0,0,0,1,0,0,0,0,0,0
3597,Viva La Vida,Coldplay,0.0941,0.485,242373,0.619,3.31e-06,0.109,-7.115,0,0.0289,138.017,4,0.41600000000000004,0,0,0,0,0,1,0,0,0,0,0,0
3598,A Head Full Of Dreams,Coldplay,0.002,0.45,223773,0.92,0.0201,0.33399999999999996,-4.982,1,0.0733,122.979,4,0.0773,0,0,0,0,0,0,0,0,0,0,0,1
3599,Yellow,Coldplay,0.0023899999999999998,0.429,266773,0.6609999999999999,0.00013000000000000002,0.23399999999999999,-7.227,1,0.0281,173.365,4,0.285,0,0,0,0,0,0,0,0,0,0,0,1
3600,A Sky Full of Stars,Coldplay,0.00713,0.551,268467,0.636,0.00203,0.217,-7.125,1,0.0281,124.99600000000001,4,0.153,0,0,0,0,0,0,1,0,0,0,0,0
3601,Everglow,Coldplay,0.456,0.535,282693,0.445,0.0677,0.11199999999999999,-9.155,1,0.0292,146.099,4,0.136,0,0,0,0,1,0,0,0,0,0,0,0
3602,Birds,Coldplay,0.000315,0.5589999999999999,229093,0.841,0.45,0.0816,-5.584,1,0.0334,105.009,4,0.15,1,0,0,0,0,0,0,0,0,0,0,0
