,Track Name,Artist,Position,Streams,URL,Date,Region
514029,It Was Love,LANY,197,43095,https://open.spotify.com/track/3Qqsr0Xu0Ts6AaC1XqMFC8,2017-04-07,gb
514030,For Once In My Life,Stevie Wonder,131,49204,https://open.spotify.com/track/2yNWwardt8VzlpNBWrGYD6,2017-04-09,gb
514031,River,Leon Bridges,152,43948,https://open.spotify.com/track/0NeJjNlprGfZpeX2LQuN6c,2017-04-09,gb
514032,Give Me Your Love - Radio Edit,Sigala,122,52722,https://open.spotify.com/track/4CWZOyb9YHIH06yfsvY6k1,2017-04-10,gb
514047,You're Welcome,Dwayne Johnson,200,37040,https://open.spotify.com/track/6U4VqEHy4n5VeiH4pQPL24,2017-04-12,gb
514106,Stacy's Mom,Fountains Of Wayne,92,70580,https://open.spotify.com/track/27L8sESb3KR79asDUBu8nW,2017-04-13,gb
514107,9 to 5,Dolly Parton,106,62927,https://open.spotify.com/track/4w3tQBXhn5345eUXDGBWZG,2017-04-13,gb
514109,Build Me Up Buttercup,The Foundations,109,62040,https://open.spotify.com/track/6aPnjn4DISFe7Dou4NZOuK,2017-04-13,gb
514110,One Love / People Get Ready,Bob Marley & The Wailers,130,53356,https://open.spotify.com/track/4OsZ1vrenrtSbqLJxOceKl,2017-04-13,gb
514112,Summertime,DJ Jazzy Jeff & The Fresh Prince,133,52382,https://open.spotify.com/track/20XdEFyaUR9C7aDIdq2OAd,2017-04-13,gb
514113,Reach - Radio Edit,S Club 7,136,52141,https://open.spotify.com/track/6vkkluJq72ahHSZNe3ZAiL,2017-04-13,gb
514114,Last Nite,The Strokes,140,51811,https://open.spotify.com/track/7kzKAuUzOITUauHAhoMoxA,2017-04-13,gb
514117,Dreams,Gabrielle,159,47993,https://open.spotify.com/track/4rV3AYCf4BBBCkIpyLPwUP,2017-04-13,gb
514119,Smile,Lily Allen,170,45894,https://open.spotify.com/track/4aR9bPMAOFySBuQSbVWF3d,2017-04-13,gb
514121,Here It Goes Again,OK Go,182,42957,https://open.spotify.com/track/1pHP4JeQV9wDx87D6qH9hD,2017-04-13,gb
514122,We Are Your Friends - Radio Edit,Simian,184,42859,https://open.spotify.com/track/6KLcIhlMdXwS5rIFjPbxyg,2017-04-13,gb
514123,Lights Out,Royal Blood,92,71088,https://open.spotify.com/track/1060gzllf4b0UETAXisR5l,2017-04-14,gb
514142,Not For The Radio (feat. MNEK),Tinie Tempah,163,42790,https://open.spotify.com/track/1VM5S8JNUysQsSgdoRFsdI,2017-04-14,gb
514143,Cold Little Heart - Radio Edit,Michael Kiwanuka,190,33835,https://open.spotify.com/track/2HL7EWAjEm5Bhpr1iWHA4C,2017-04-16,gb
514144,Harder Better Faster Stronger,Daft Punk,128,52004,https://open.spotify.com/track/5W3cjX2J3tjhG8zb6u0qHn,2017-04-20,gb
514145,Footloose,Kenny Loggins,151,46175,https://open.spotify.com/track/4YR6Dextuoc3I8nJ0XgzKI,2017-04-20,gb
514151,Movin' Too Fast,Artful Dodger,155,45215,https://open.spotify.com/track/0pEz08NadPaIiETcWEfgHs,2017-04-20,gb
514152,Young Hearts Run Free,Candi Staton,165,44048,https://open.spotify.com/track/5XMMIxXWNd0KswJpCEfibG,2017-04-20,gb
514154,Keep On Movin',Five,175,42555,https://open.spotify.com/track/0MjMqYIYzcCteAs4c0BZGy,2017-04-20,gb
514157,Move Your Feet,Junior Senior,180,42176,https://open.spotify.com/track/4jacsL77ZYnpInmTtUBaJW,2017-04-20,gb
514162,Story Of A Heart,Steps,143,49667,https://open.spotify.com/track/3ZR0uuIou8TvwlVxZhKqyk,2017-04-21,gb
514163,Real Love,Clean Bandit,169,41584,https://open.spotify.com/track/31g5klhCpFHJcY3j4DYSdw,2017-04-24,gb
514166,7 Days,Craig David,89,71966,https://open.spotify.com/track/49eAIPivcw5idA57ZWnp5h,2017-04-27,gb
514167,Confessions Part II - Confessions Special Edition Version,Usher,118,55971,https://open.spotify.com/track/7wBThXx7BGZHJJ3aN3OPvv,2017-04-27,gb
514168,Pony,Ginuwine,127,50208,https://open.spotify.com/track/6mz1fBdKATx6qP4oP1I65G,2017-04-27,gb
514178,Marvins Room,Drake,129,49584,https://open.spotify.com/track/2z3htsNRuhDN923ITatc56,2017-04-27,gb
514179,Thinkin Bout You,Frank Ocean,134,48330,https://open.spotify.com/track/7DfFc7a6Rwfi3YQMRbDMau,2017-04-27,gb
514182,Birthday Sex,Jeremih,140,47177,https://open.spotify.com/track/4NpDZPwSXmL0cCTaJuVrCw,2017-04-27,gb
514183,Grind With Me,Pretty Ricky,166,42634,https://open.spotify.com/track/3B7i9OKRRmIsSBHEbJz58Y,2017-04-27,gb
514184,Burn - Radio Mix,Usher,179,41536,https://open.spotify.com/track/0jEwNhGaid3bhzpXk6pMHr,2017-04-27,gb
514185,Bump n' Grind,R. Kelly,184,40405,https://open.spotify.com/track/0DBIL8arX0Zo6eAuxNIpik,2017-04-27,gb
514186,Adorn,Miguel,188,39788,https://open.spotify.com/track/5hJFhO9dvhJoDvUZZ9iWSw,2017-04-27,gb
514187,Foolish,Ashanti,192,39115,https://open.spotify.com/track/6zMUIb4uce1CzpbjR3vMdN,2017-04-27,gb
514188,Hallelujah Money (feat. Benjamin Clementine),Gorillaz,146,54831,https://open.spotify.com/track/2lLowL0Kf5vQjRxfLt6c1T,2017-04-28,gb
514189,"Out Of Body (feat. Kilo Kish, Zebra Katz & Imani Vonshà)",Gorillaz,161,50747,https://open.spotify.com/track/1venpPIzDTmjPBSVsM1IhB,2017-04-28,gb
514190,Halfway To The Halfway House (feat. Peven Everett),Gorillaz,168,49489,https://open.spotify.com/track/7kjDZASDLVImDDBjuf6iuA,2017-04-28,gb
514191,Ticker Tape (feat. Carly Simon & Kali Uchis),Gorillaz,195,44295,https://open.spotify.com/track/46LDfGrOIJF85wfRZLrfbM,2017-04-28,gb
514192,Interlude: New World,Gorillaz,197,43900,https://open.spotify.com/track/10KESL0iGcPxhB3ExT3p0D,2017-04-28,gb
514193,Fascination,Alphabeat,106,62173,https://open.spotify.com/track/4uqNn56KFQ7NtJ35xWZKvf,2017-05-04,gb
514194,My Name Is,Eminem,115,58398,https://open.spotify.com/track/0l08dcPEqNEUhymVBext8h,2017-05-04,gb
514196,Butterfly,Crazy Town,121,56607,https://open.spotify.com/track/6GQ3WTaNHMFlVmN4burGat,2017-05-04,gb
514197,When Love Takes Over (feat. Kelly Rowland) - feat. Kelly Rowland,David Guetta,122,56134,https://open.spotify.com/track/4yvItcHsSO02NB3dyRQ7he,2017-05-04,gb
514198,Ridin' Solo,Jason Derulo,124,55815,https://open.spotify.com/track/6BaxqcoEM9r3LXisTyJjST,2017-05-04,gb
514199,Praise You - Radio Edit,Fatboy Slim,136,53057,https://open.spotify.com/track/2tn9zXqIZJbgL1swqwOktz,2017-05-04,gb
514207,Broken Strings,James Morrison,140,50518,https://open.spotify.com/track/6jBUP2KCe821yqf1hiBqPR,2017-05-04,gb
514208,Last Request,Paolo Nutini,143,50072,https://open.spotify.com/track/2UXO3rKTfsfPieGDQHgG6q,2017-05-04,gb
514210,Golden Touch - Full Length,Razorlight,145,49633,https://open.spotify.com/track/13bEwk7dTy0RdOAY3ZNNBD,2017-05-04,gb
514213,Ignorance,Paramore,163,46931,https://open.spotify.com/track/5ZdrNnYV5VZWds4WXKf8kf,2017-05-04,gb
514214,MMMBop - Single Version,Hanson,171,45186,https://open.spotify.com/track/2HNZxbvFvasRtlOJ9M6DgR,2017-05-04,gb
514216,What Makes You Beautiful,One Direction,188,42156,https://open.spotify.com/track/3SPDQfj2UfWq6A2NllZnzn,2017-05-04,gb
514217,Lifted,Lighthouse Family,195,41681,https://open.spotify.com/track/6m5WoSNK4xfouVLqkfuRpH,2017-05-04,gb
514218,This Is How We Do It,Montell Jordan,199,41481,https://open.spotify.com/track/443VARdacv4KDvymFkZ8Mt,2017-05-04,gb
514220,Ill Ray (The King),Kasabian,59,101412,https://open.spotify.com/track/4ZaaR70axeHwTnZ90BEmQy,2017-05-05,gb
514226,Common Sense,J HUS,108,64794,https://open.spotify.com/track/6e1oZCtCQiGVESDtxgFLTP,2017-05-05,gb
514263,Twentyfourseven,Kasabian,151,49507,https://open.spotify.com/track/4SQbqOk1M2fW6TOOEF3QQW,2017-05-05,gb
514264,Good Fight,Kasabian,172,45292,https://open.spotify.com/track/0yZPKwpGqeStYYjiRNTcPu,2017-05-05,gb
514265,Wasted,Kasabian,179,44661,https://open.spotify.com/track/2nZ7Cvk7RIdnG3KvihJd5F,2017-05-05,gb
514266,Where Them Girls At (feat. Nicki Minaj & Flo Rida),David Guetta,197,42148,https://open.spotify.com/track/7yO48FWUkqsrdxrwkGcnwl,2017-05-05,gb
514270,My Head Is A Jungle - MK Remix (Radio Edit),Wankelmut,183,40721,https://open.spotify.com/track/1TTA7bGhAvP3axLIyasZ8Y,2017-05-06,gb
514271,"Valerie - Live At BBC Radio 1 Live Lounge, London / 2007",Amy Winehouse,137,44082,https://open.spotify.com/track/6nLvaCZFR1wEzW3sIKpsnr,2017-05-07,gb
514272,The Heat (I Wanna Dance With Somebody),Ralph Felix,141,46533,https://open.spotify.com/track/6kh2EgNMbO3P3HoxLEUSNX,2017-05-08,gb
514292,Sweet Lies,Wilkinson,169,41512,https://open.spotify.com/track/27fJpmcP1IbFLbDpuuZ7HK,2017-05-08,gb
514293,Baby,Anton Powers,182,40131,https://open.spotify.com/track/5PmlrsujvBZV4YWlJB4jRk,2017-05-09,gb
514326,Walking on Broken Glass,Annie Lennox,119,54310,https://open.spotify.com/track/4CcSw8wQAHYf4XNckayPoc,2017-05-11,gb
514327,Friday I'm In Love,The Cure,123,52346,https://open.spotify.com/track/4QlzkaRHtU8gAdwqjWmO8n,2017-05-11,gb
514328,Would I Lie To You?,Charles & Eddie,137,47978,https://open.spotify.com/track/21MLFi0ISlqDBp7DQHPi7p,2017-05-11,gb
514329,Creep,Radiohead,138,47738,https://open.spotify.com/track/6b2oQwSGFkzsMtQruIWm2p,2017-05-11,gb
514335,Come As You Are,Nirvana,165,42919,https://open.spotify.com/track/4P5KoWXOxwuobLmHXLMobV,2017-05-11,gb
514336,What's Up?,4 Non Blondes,173,42355,https://open.spotify.com/track/7f0jXNMu2xjQUtmKMuWhGA,2017-05-11,gb
514338,Fisherman,J HUS,51,139522,https://open.spotify.com/track/0RIMrAUyLGBF7zAPdvgE73,2017-05-12,gb
514551,Spirit,J HUS,57,134105,https://open.spotify.com/track/2vKVaAoTG6ag83gW3RHwIn,2017-05-12,gb
514743,Bouff Daddy,J HUS,66,112207,https://open.spotify.com/track/28qdL1yHti3BSu6AdLzWbg,2017-05-12,gb
514819,Like Your Style,J HUS,70,102063,https://open.spotify.com/track/2kSKWLX5KaeFSkk34yNcJk,2017-05-12,gb
514830,Plottin,J HUS,76,94377,https://open.spotify.com/track/5tuPatWvMTHgX74CAOqKm9,2017-05-12,gb
514841,Good Time,J HUS,78,92441,https://open.spotify.com/track/3lUxLfIScfTUkkPqLfiZ5g,2017-05-12,gb
514849,Clartin,J HUS,82,90615,https://open.spotify.com/track/5363UEnFQn18UgsUgkCQT6,2017-05-12,gb
514856,Sweet Cheeks,J HUS,88,88174,https://open.spotify.com/track/54k4dBuQiAQgX0bIFlKlmT,2017-05-12,gb
514865,Closed Doors,J HUS,93,84757,https://open.spotify.com/track/5VKMKe1zwrhEJ6kx8RaJIV,2017-05-12,gb
514871,Leave Me,J HUS,94,84650,https://open.spotify.com/track/3APdHAFpfiHqBYqi85zj6g,2017-05-12,gb
514877,Mash Up,J HUS,97,84108,https://open.spotify.com/track/6oJDn0g1qyoEozMqRLWZTq,2017-05-12,gb
514885,Pool,Paramore,117,70922,https://open.spotify.com/track/3xCsHloPBl211Yi4UEUUcm,2017-05-12,gb
514887,Friendly,J HUS,124,67704,https://open.spotify.com/track/4gnKkcqXovx4T39FVr2q9i,2017-05-12,gb
514893,Grudges,Paramore,130,64681,https://open.spotify.com/track/3WKz5JDH0St3Smips7NlOM,2017-05-12,gb
514894,Caught In The Middle,Paramore,131,64613,https://open.spotify.com/track/27zJBz0YnuZO69U69z96vd,2017-05-12,gb
514895,Goodies,J HUS,133,63646,https://open.spotify.com/track/422BcimigvjhzMnZ2ADWMd,2017-05-12,gb
514897,Idle Worship,Paramore,134,63319,https://open.spotify.com/track/50zSoW3GT1Ee4hXxQPO08t,2017-05-12,gb
514898,Good Luck Chale,J HUS,143,60370,https://open.spotify.com/track/1gw9pfSCsEI8W6eJBPlbFK,2017-05-12,gb
514899,Who You Are,J HUS,149,58709,https://open.spotify.com/track/1Amaak6B3qRlfUAJBVEptk,2017-05-12,gb
514900,Tell Me How,Paramore,161,54122,https://open.spotify.com/track/0Nt9OgNZ856RjKIPldNRf9,2017-05-12,gb
514901,No Friend,Paramore,164,52751,https://open.spotify.com/track/6RaLExL28RxCmQNUnDvUFT,2017-05-12,gb
514902,Where Is The Love?,The Black Eyed Peas,62,91064,https://open.spotify.com/track/0uqPG793dkDDN7sCUJJIVC,2017-05-18,gb
514989,What's My Name?,Rihanna,92,67638,https://open.spotify.com/track/6DkXLzBQT7cwXmTyzAB1DJ,2017-05-18,gb
514991,What's My Age Again?,blink-182,97,66207,https://open.spotify.com/track/5wTMQjEx9LWeFwLjolPCUy,2017-05-18,gb
514993,Who Knew,P!nk,109,60508,https://open.spotify.com/track/7FpoD2ZlcBSj05rEHSZoiB,2017-05-18,gb
514994,How Will I Know,Whitney Houston,117,56710,https://open.spotify.com/track/5tdKaKLnC4SgtDZ6RlWeal,2017-05-18,gb
514995,Why'd You Only Call Me When You're High?,Arctic Monkeys,123,55650,https://open.spotify.com/track/48q0vSHcJdhK3IiXH8C5WJ,2017-05-18,gb
514996,What About Us,The Saturdays,134,52861,https://open.spotify.com/track/6mV1VU6WeVi7IqFrAi2D2e,2017-05-18,gb
514999,Wouldn't It Be Nice - 2000 - Remaster,The Beach Boys,162,46077,https://open.spotify.com/track/2Gy7qnDwt8Z3MNxqat4CsK,2017-05-18,gb
515000,What Would You Do?,City High,178,43818,https://open.spotify.com/track/1tJkic0TURTCXw3rBhYgWu,2017-05-18,gb
515001,Is This Love,Bob Marley & The Wailers,180,43680,https://open.spotify.com/track/6M5cQCyieE1Q8YQydVLzxL,2017-05-18,gb
515002,In The Name Of Man,Plan B,75,81967,https://open.spotify.com/track/3NvCdEq1Lae4CAimmxmi0n,2017-05-19,gb
515003,Through The Night (feat. DJ Luck & MC Neat),Bugzy Malone,121,58618,https://open.spotify.com/track/4uoi8whE6HMdnmwPMcb6Ql,2017-05-19,gb
515040,The Line,RAYE,130,56348,https://open.spotify.com/track/1plZmgdeIPyovCabUWQ7wb,2017-05-19,gb
515041,"Hook, Line & Sinker",Royal Blood,151,51009,https://open.spotify.com/track/5I69y4P1gq3WA2B5AHVicr,2017-05-19,gb
515043,All Around The World (feat. Desiigner),Mura Masa,169,47207,https://open.spotify.com/track/6k2jBlC7R06leqps0WMmvf,2017-05-19,gb
515044,Work from Home - Recorded at Spotify Studios NYC,Clean Bandit,178,46036,https://open.spotify.com/track/0qs6VLNCReflbJv8IQ8PvD,2017-05-19,gb
515045,Good Vibrations,The Beach Boys,96,69448,https://open.spotify.com/track/5t9KYe0Fhd5cW6UYT4qP8f,2017-05-25,gb
515046,Red Red Wine - Edit,UB40,102,65961,https://open.spotify.com/track/1vYew137WJ69SFp9oez3xm,2017-05-25,gb
515060,Whistle,Flo Rida,111,61267,https://open.spotify.com/track/3bC1ahPIYt1btJzSSEyyrF,2017-05-25,gb
515061,Holiday,Dizzee Rascal,121,57741,https://open.spotify.com/track/6dpM5I82urdTsF3eGkYCsC,2017-05-25,gb
515066,She Wants To Move,N.E.R.D,135,54815,https://open.spotify.com/track/4Vqd7MuPVrciqRS3EzhKWb,2017-05-25,gb
515067,Miami,Will Smith,137,54230,https://open.spotify.com/track/6e8Ou0wiqAzIpWb2eSxll8,2017-05-25,gb
515069,Sweat (A La La La La Long),Inner Circle,152,50727,https://open.spotify.com/track/7kTvXtMERxvwCGcWv68ssH,2017-05-25,gb
515070,Steal My Sunshine,Len,153,50604,https://open.spotify.com/track/1puEUilaw5RSbi3AYnkF8K,2017-05-25,gb
515071,Long Hot Summer,Girls Aloud,167,47532,https://open.spotify.com/track/5QECicv5AXEIRIxTPN3SEQ,2017-05-25,gb
515072,Treasure,Bruno Mars,171,46785,https://open.spotify.com/track/4G2Hbfwvn3oH7LxxPXjjGn,2017-05-25,gb
515073,Power,Little Mix,53,123802,https://open.spotify.com/track/4BJ5T8ZZZ3UrPG7k0OVQrp,2017-05-26,gb
515296,100M's,Dave,72,94608,https://open.spotify.com/track/3ZqixLSZfWG7WCZPotxmu0,2017-05-26,gb
515309,Wall Of Glass,Liam Gallagher,55,102119,https://open.spotify.com/track/3eqhMltljpvMkVNUbAHyQI,2017-06-01,gb
515453,Come Together - Remastered,The Beatles,175,40493,https://open.spotify.com/track/0MKqeOVdZcUFGJvWpGCKbG,2017-06-01,gb
515454,Lucy In The Sky With Diamonds - Remastered,The Beatles,179,40350,https://open.spotify.com/track/25yQPHgC35WNnnOUqFhgVR,2017-06-01,gb
515455,Screw & Brew,MoStack,83,70263,https://open.spotify.com/track/2COVGlcdLKhKVfzv3CKtfW,2017-06-03,gb
515474,Deadcrush,alt-J,175,39689,https://open.spotify.com/track/7gn0MfkV4ZuMkqbPlmhIlx,2017-06-03,gb
515477,F With U,Kid Ink,196,37870,https://open.spotify.com/track/6mLfR7fHVDcCKpLwGLWCWw,2017-06-03,gb
515478,Live Forever,Oasis,153,36494,https://open.spotify.com/track/1KgfeuVn5OlsBEtoEmBa1t,2017-06-04,gb
515512,Champagne Supernova - Remastered,Oasis,196,31615,https://open.spotify.com/track/1wo3UYTeizJHkwYIuLuBPF,2017-06-04,gb
515520,Be Alright,Ariana Grande,76,73587,https://open.spotify.com/track/3tRFqxTYOjeTmCiVaGDCsq,2017-06-05,gb
515528,Break Free,Ariana Grande,86,64804,https://open.spotify.com/track/1X2Zd5wKGbY1oKzb8dzJRy,2017-06-05,gb
515534,Supersonic - Remastered,Oasis,87,64637,https://open.spotify.com/track/6dUfUi14QkuIpGA0GFFPyC,2017-06-05,gb
515536,Stop Crying Your Heart Out,Oasis,94,61731,https://open.spotify.com/track/6iBI1CoGvgMfiCgwLaTIZJ,2017-06-05,gb
515538,Stand by Me,Oasis,100,59665,https://open.spotify.com/track/2gANywSFYF58YFMPdDSAjC,2017-06-05,gb
515540,The Way,Ariana Grande,121,53642,https://open.spotify.com/track/06EL94D0TA27Ik0Ke5usbj,2017-06-05,gb
515543,She's Electric - Remastered,Oasis,135,49124,https://open.spotify.com/track/02ePjHjIiszSYqeLykvpTN,2017-06-05,gb
515544,Love Me Harder,Ariana Grande,158,43321,https://open.spotify.com/track/45wBTYlOx3FsuFluuuRRQh,2017-06-05,gb
515545,My Everything,Ariana Grande,173,40809,https://open.spotify.com/track/0b0hbaQZnkFDOGjOUkIbUK,2017-06-05,gb
515546,Rock 'N' Roll Star - Remastered,Oasis,180,39718,https://open.spotify.com/track/03QZPaiw1N94aAFDv7k5Em,2017-06-05,gb
515547,Some Might Say - Remastered,Oasis,184,38567,https://open.spotify.com/track/15J419FaKaBT7bYJmpLDpf,2017-06-05,gb
515548,Problem,Ariana Grande,189,38210,https://open.spotify.com/track/7fYbFYt7X4FZvuJJC90EX0,2017-06-05,gb
515549,Bang Bang,Jessie J,194,38043,https://open.spotify.com/track/3oEekS4xhmFQ88ieCVTZ7H,2017-06-05,gb
515551,Up In Here,5 After Midnight,169,39394,https://open.spotify.com/track/1xX9Po48ORssfN8MXeBLj9,2017-06-06,gb
515604,Real Life,Duke Dumont,189,36067,https://open.spotify.com/track/04YFRczeeieYRlsrPJ8hjh,2017-06-06,gb
515730,Unpredictable,Olly Murs,196,37287,https://open.spotify.com/track/5Gz1PxujU62sfecQpB0Stm,2017-06-07,gb
515841,Roar,Katy Perry,107,56737,https://open.spotify.com/track/3bDGwl0X3EjQmIyFD1uif5,2017-06-08,gb
515842,C'est La Vie,B*Witched,152,44322,https://open.spotify.com/track/0P6CPJrNJ1Zt755CQTWg3S,2017-06-08,gb
515844,Something Kinda Ooooh,Girls Aloud,180,39701,https://open.spotify.com/track/5YTSbfnyJRqul0H8kmamg3,2017-06-08,gb
515845,Do It Like A Dude,Jessie J,181,39604,https://open.spotify.com/track/2ZeqHRsu81p7xNsW24qTyt,2017-06-08,gb
515846,Girl On Fire,Alicia Keys,191,38896,https://open.spotify.com/track/4esOae7i4rqTbAu9o5Pxco,2017-06-08,gb
515848,Pure Shores,All Saints,193,38667,https://open.spotify.com/track/6ZLGthToczpvnL5Eoy6yrY,2017-06-08,gb
515850,"Whenever, Wherever",Shakira,198,38281,https://open.spotify.com/track/4LXDHgBC1mbz3uoehYxH9b,2017-06-08,gb
515852,I'm Like A Bird,Nelly Furtado,200,37948,https://open.spotify.com/track/2tP7ZekzXfduShx8C6cbll,2017-06-08,gb
515854,Freaky (feat. Wande Coal & Beenie Man) - Radio Edit,Dr Vades,118,55427,https://open.spotify.com/track/1CpWeQ9cBNOCYYtsFelkfM,2017-06-09,gb
515857,I Only Lie When I Love You,Royal Blood,122,54226,https://open.spotify.com/track/1LbwMX3159t6QxG3u7DRWe,2017-06-09,gb
515861,Hell to the Liars,London Grammar,127,52655,https://open.spotify.com/track/15pjLBdN42P2gyFefUt8DD,2017-06-09,gb
515862,Unforgettable - J Hus & Jae5 Remix,French Montana,145,48602,https://open.spotify.com/track/0dKNXODgcbQtyDgEt6mw1A,2017-06-09,gb
515863,We Are Never Ever Getting Back Together,Taylor Swift,183,39275,https://open.spotify.com/track/7AEAGTc8cReDqcbPoY9gwo,2017-06-10,gb
515865,Rise Up,Andra Day,114,48678,https://open.spotify.com/track/0tV8pOpiNsKqUys0ilUcXz,2017-06-11,gb
515888,Aladdin,Not3s,195,36842,https://open.spotify.com/track/7pZhSqnQq6dQA5Hc9xxl9I,2017-06-13,gb
516095,No Don,Lotto Boyzz,195,37323,https://open.spotify.com/track/77QtEQXWDswYVx1kwxLMU9,2017-06-14,gb
516283,Heartbroken - Edit,T2,83,68971,https://open.spotify.com/track/3dhzZ068rKh2fRB2uitX18,2017-06-15,gb
516286,Heatwave - feat. Ms. D,Wiley,88,66562,https://open.spotify.com/track/63bsPe8aayiERVIgTV9EBS,2017-06-15,gb
516287,Katy on a Mission,Katy B,119,50741,https://open.spotify.com/track/47uhrF6IvyE2eUyyfLAEzf,2017-06-15,gb
516289,"Can You Hear Me? (ayayaya) - feat. Skepta, JME & Ms D",Wiley,130,47176,https://open.spotify.com/track/6i8w8Zdud22ehgJrrzqIVi,2017-06-15,gb
516290,Temperature,Sean Paul,144,44949,https://open.spotify.com/track/0k2GOhqsrxDTAbFFSdNJjT,2017-06-15,gb
516292,Pjanoo - Radio Edit,Eric Prydz,156,43210,https://open.spotify.com/track/0F2BxpbxH8Yc3pLub48hrb,2017-06-15,gb
516293,Miami 2 Ibiza - (Swedish House Mafia vs. Tinie Tempah),Swedish House Mafia,157,43152,https://open.spotify.com/track/5iY4ME9owPdS6R99Kcz5Gr,2017-06-15,gb
516295,White Noise,Disclosure,160,42583,https://open.spotify.com/track/7mMaJKkvMKUB4KPtWjMQ8D,2017-06-15,gb
516296,Push The Feeling On - The Dub Of Doom,Nightcrawlers,188,39474,https://open.spotify.com/track/5aXhVzQO8L2KtgLUHWN6ST,2017-06-15,gb
516297,My My My,Armand Van Helden,192,38955,https://open.spotify.com/track/32TswXPbPribUZnfv6RA7G,2017-06-15,gb
516298,Don't Matter Now,George Ezra,58,99258,https://open.spotify.com/track/7eGpQgpepXm1MJ80Zhoipv,2017-06-16,gb
516339,Look Like You Know,Royal Blood,93,72156,https://open.spotify.com/track/1ehlWGPn7xUhuwCLNXDDvE,2017-06-16,gb
516340,How Did We Get So Dark?,Royal Blood,122,62295,https://open.spotify.com/track/51txLjbvSBRvtxjCjAFLkM,2017-06-16,gb
516341,Space,Dizzee Rascal,137,57878,https://open.spotify.com/track/45VGJgfQf1KH1MQps3e3Na,2017-06-16,gb
516343,Bestie,Yungen,150,53637,https://open.spotify.com/track/638s8Qi75q1pXjuH86fJX7,2017-06-16,gb
516551,She's Creeping,Royal Blood,162,51449,https://open.spotify.com/track/01VXGDL8Ox3SWmvM8ZyvSB,2017-06-16,gb
516552,Where Are You Now?,Royal Blood,196,44335,https://open.spotify.com/track/1MdH9YQqUCYX5CDHMWAjrR,2017-06-16,gb
516553,Everybody Wants To Rule The World,Tears For Fears,183,47145,https://open.spotify.com/track/40dJCw4xU6Bd5ie9rfagNo,2017-06-17,gb
516558,Are You With Me - Radio Edit,Lost Frequencies,199,43713,https://open.spotify.com/track/2glGP8kEfACgJdZ86kWxhN,2017-06-17,gb
516559,Jamming,Bob Marley & The Wailers,165,44087,https://open.spotify.com/track/4N8UFEJSemqrX1JqFSXln1,2017-06-18,gb
516560,Lean on Me,Bill Withers,179,41061,https://open.spotify.com/track/3M8FzayQWtkvOhqMn2V4T2,2017-06-18,gb
516562,Rude,MAGIC!,182,40411,https://open.spotify.com/track/6RtPijgfPKROxEzTHNRiDp,2017-06-18,gb
516563,Bridge Over Troubled Water,Artists for Grenfell,47,138525,https://open.spotify.com/track/5y9VR6oWTFjtprI6Zia6aB,2017-06-21,gb
516590,Forgot About Dre,Dr. Dre,177,40114,https://open.spotify.com/track/7iXF2W9vKmDoGAhlHdpyIa,2017-06-22,gb
516591,Little of Your Love,HAIM,121,57346,https://open.spotify.com/track/1XCpzvtHjANEBhS9a4xqQ2,2017-06-23,gb
516595,Brother,Kodaline,162,48212,https://open.spotify.com/track/6dVa7xk5dOoT6pOkDw1TMH,2017-06-23,gb
516596,Figure It Out,Royal Blood,179,41728,https://open.spotify.com/track/3MjrueDQKVr6xDDseZwhEd,2017-06-24,gb
